Time,Quads Limetree Bar,Bar,Quads LImetree Central Column,CentralColumn,Quads LImetree Salad Bar,SaladBar,Quads Limetree Hot Food Counter,HotCounter,Quads Limetree Pizza Counter,PizzaCounter,Mean,MovingAve5,MovingAve20,CO2Average,MovingAve500
14/04/2022 12:48,361 ppm,361,375 ppm,375,402 ppm,402,358 ppm,358,426 ppm,426,384,375,397,382,379
14/04/2022 12:50,360 ppm,360,360 ppm,360,357 ppm,357,366 ppm,366,561 ppm,561,401,378,399,383,379
14/04/2022 12:52,368 ppm,368,363 ppm,363,361 ppm,361,366 ppm,366,516 ppm,516,395,382,400,384,379
14/04/2022 12:54,364 ppm,364,368 ppm,368,366 ppm,366,364 ppm,364,360 ppm,360,364,382,399,384,379
14/04/2022 12:56,365 ppm,365,359 ppm,359,371 ppm,371,365 ppm,365,365 ppm,365,365,382,397,384,379
14/04/2022 12:58,360 ppm,360,367 ppm,367,434 ppm,434,362 ppm,362,359 ppm,359,376,380,393,384,379
14/04/2022 13:00,366 ppm,366,359 ppm,359,473 ppm,473,361 ppm,361,573 ppm,573,426,385,392,385,379
14/04/2022 13:02,362 ppm,362,364 ppm,364,360 ppm,360,364 ppm,364,595 ppm,595,409,388,391,386,380
14/04/2022 13:04,362 ppm,362,364 ppm,364,370 ppm,370,362 ppm,362,259 ppm,259,343,384,390,386,379
14/04/2022 13:06,365 ppm,365,358 ppm,358,462 ppm,462,367 ppm,367,547 ppm,547,420,395,391,387,380
14/04/2022 13:08,377 ppm,377,358 ppm,358,367 ppm,367,365 ppm,365,663 ppm,663,426,405,392,388,380
14/04/2022 13:10,407 ppm,407,382 ppm,382,450 ppm,450,363 ppm,363,633 ppm,633,447,409,395,389,380
14/04/2022 13:12,377 ppm,377,711 ppm,711,578 ppm,578,361 ppm,361,615 ppm,615,528,433,400,392,380
14/04/2022 13:14,365 ppm,365,740 ppm,740,763 ppm,763,359 ppm,359,694 ppm,694,584,481,407,397,380
14/04/2022 13:16,442 ppm,442,629 ppm,629,710 ppm,710,360 ppm,360,719 ppm,719,572,512,416,401,381
14/04/2022 13:18,413 ppm,413,519 ppm,519,640 ppm,640,364 ppm,364,663 ppm,663,520,530,423,404,381
14/04/2022 13:20,359 ppm,359,438 ppm,438,990 ppm,990,358 ppm,358,669 ppm,669,563,553,432,407,381
14/04/2022 13:22,362 ppm,362,407 ppm,407,806 ppm,806,362 ppm,362,746 ppm,746,537,555,440,411,382
14/04/2022 13:24,360 ppm,360,493 ppm,493,737 ppm,737,358 ppm,358,709 ppm,709,531,545,448,414,382
14/04/2022 13:26,362 ppm,362,510 ppm,510,802 ppm,802,359 ppm,359,700 ppm,700,547,539,457,417,382
14/04/2022 13:28,362 ppm,362,414 ppm,414,790 ppm,790,363 ppm,363,675 ppm,675,521,540,464,420,383
14/04/2022 13:30,364 ppm,364,447 ppm,447,758 ppm,758,365 ppm,365,681 ppm,681,523,532,470,423,383
14/04/2022 13:32,363 ppm,363,384 ppm,384,759 ppm,759,367 ppm,367,713 ppm,713,517,528,476,426,383
14/04/2022 13:34,361 ppm,361,401 ppm,401,887 ppm,887,359 ppm,359,790 ppm,790,560,533,486,430,384
14/04/2022 13:36,363 ppm,363,582 ppm,582,893 ppm,893,362 ppm,362,783 ppm,783,597,543,497,435,384
14/04/2022 13:38,366 ppm,366,655 ppm,655,893 ppm,893,358 ppm,358,693 ppm,693,593,558,508,439,384
14/04/2022 13:40,362 ppm,362,585 ppm,585,863 ppm,863,363 ppm,363,641 ppm,641,563,566,515,443,385
14/04/2022 13:42,363 ppm,363,491 ppm,491,874 ppm,874,360 ppm,360,742 ppm,742,566,576,523,446,385
14/04/2022 13:44,367 ppm,367,411 ppm,411,869 ppm,869,364 ppm,364,682 ppm,682,539,571,533,449,385
14/04/2022 13:46,387 ppm,387,457 ppm,457,758 ppm,758,366 ppm,366,635 ppm,635,521,556,538,452,386
14/04/2022 13:48,363 ppm,363,395 ppm,395,702 ppm,702,363 ppm,363,598 ppm,598,484,534,541,454,386
14/04/2022 13:50,365 ppm,365,360 ppm,360,645 ppm,645,363 ppm,363,610 ppm,610,469,516,542,456,386
14/04/2022 13:52,362 ppm,362,358 ppm,358,627 ppm,627,359 ppm,359,666 ppm,666,474,497,539,458,386
14/04/2022 13:54,362 ppm,362,359 ppm,359,554 ppm,554,364 ppm,364,725 ppm,725,473,484,533,459,387
14/04/2022 13:56,363 ppm,363,366 ppm,366,459 ppm,459,367 ppm,367,582 ppm,582,427,465,526,460,387
14/04/2022 13:58,367 ppm,367,362 ppm,362,441 ppm,441,365 ppm,365,585 ppm,585,424,453,521,459,387
14/04/2022 14:00,367 ppm,367,358 ppm,358,401 ppm,401,360 ppm,360,367 ppm,367,371,434,512,458,387
14/04/2022 14:02,365 ppm,365,356 ppm,356,382 ppm,382,366 ppm,366,358 ppm,358,365,412,503,456,387
14/04/2022 14:04,360 ppm,360,364 ppm,364,375 ppm,375,360 ppm,360,637 ppm,637,419,401,498,458,387
14/04/2022 14:06,366 ppm,366,383 ppm,383,379 ppm,379,360 ppm,360,650 ppm,650,428,401,492,458,387
14/04/2022 14:08,359 ppm,359,359 ppm,359,361 ppm,361,361 ppm,361,713 ppm,713,431,403,487,459,387
14/04/2022 14:10,361 ppm,361,381 ppm,381,365 ppm,365,364 ppm,364,692 ppm,692,433,415,483,459,387
14/04/2022 14:12,360 ppm,360,423 ppm,423,359 ppm,359,365 ppm,365,573 ppm,573,416,425,478,459,387
14/04/2022 14:14,363 ppm,363,420 ppm,420,364 ppm,364,363 ppm,363,494 ppm,494,401,422,470,458,387
14/04/2022 14:16,357 ppm,357,382 ppm,382,422 ppm,422,358 ppm,358,398 ppm,398,383,413,459,458,387
14/04/2022 14:18,362 ppm,362,363 ppm,363,406 ppm,406,361 ppm,361,376 ppm,376,374,401,448,458,387
14/04/2022 14:20,363 ppm,363,361 ppm,361,363 ppm,363,362 ppm,362,471 ppm,471,384,392,439,458,387
14/04/2022 14:22,364 ppm,364,357 ppm,357,367 ppm,367,366 ppm,366,579 ppm,579,407,390,431,459,387
14/04/2022 14:24,385 ppm,385,367 ppm,367,357 ppm,357,363 ppm,363,357 ppm,357,366,383,422,459,387
14/04/2022 14:26,367 ppm,367,405 ppm,405,416 ppm,416,361 ppm,361,360 ppm,360,382,382,415,459,387
14/04/2022 14:28,362 ppm,362,360 ppm,360,363 ppm,363,368 ppm,368,365 ppm,365,364,380,409,459,387
14/04/2022 14:30,361 ppm,361,365 ppm,365,386 ppm,386,365 ppm,365,676 ppm,676,431,390,408,459,387
14/04/2022 14:32,359 ppm,359,385 ppm,385,369 ppm,369,358 ppm,358,707 ppm,707,436,395,406,460,387
14/04/2022 14:34,366 ppm,366,357 ppm,357,360 ppm,360,365 ppm,365,642 ppm,642,418,406,403,461,388
14/04/2022 14:36,357 ppm,357,371 ppm,371,419 ppm,419,366 ppm,366,547 ppm,547,412,412,402,462,388
14/04/2022 14:38,362 ppm,362,363 ppm,363,438 ppm,438,360 ppm,360,469 ppm,469,398,419,401,462,388
14/04/2022 14:40,368 ppm,368,362 ppm,362,387 ppm,387,359 ppm,359,492 ppm,492,394,412,402,462,388
14/04/2022 14:42,364 ppm,364,361 ppm,361,361 ppm,361,367 ppm,367,595 ppm,595,410,406,404,462,388
14/04/2022 14:44,364 ppm,364,364 ppm,364,365 ppm,365,367 ppm,367,700 ppm,700,432,409,405,464,388
14/04/2022 14:46,361 ppm,361,361 ppm,361,375 ppm,375,366 ppm,366,616 ppm,616,416,410,404,463,388
14/04/2022 14:48,360 ppm,360,374 ppm,374,410 ppm,410,364 ppm,364,415 ppm,415,385,407,402,463,388
14/04/2022 14:50,363 ppm,363,361 ppm,361,380 ppm,380,364 ppm,364,364 ppm,364,366,402,399,461,388
14/04/2022 14:52,365 ppm,365,363 ppm,363,374 ppm,374,356 ppm,356,368 ppm,368,365,393,396,458,388
14/04/2022 14:54,366 ppm,366,364 ppm,364,366 ppm,366,359 ppm,359,357 ppm,357,362,379,394,453,388
14/04/2022 14:56,366 ppm,366,373 ppm,373,365 ppm,365,359 ppm,359,366 ppm,366,366,369,393,449,388
14/04/2022 14:58,360 ppm,360,362 ppm,362,385 ppm,385,367 ppm,367,377 ppm,377,370,366,393,446,388
14/04/2022 15:00,363 ppm,363,368 ppm,368,370 ppm,370,359 ppm,359,360 ppm,360,364,366,392,442,388
14/04/2022 15:02,364 ppm,364,378 ppm,378,361 ppm,361,359 ppm,359,364 ppm,364,365,366,390,439,388
14/04/2022 15:04,384 ppm,384,372 ppm,372,360 ppm,360,362 ppm,362,366 ppm,366,369,367,390,436,388
14/04/2022 15:06,364 ppm,364,358 ppm,358,361 ppm,361,360 ppm,360,358 ppm,358,360,366,389,432,388
14/04/2022 15:08,363 ppm,363,366 ppm,366,370 ppm,370,358 ppm,358,366 ppm,366,365,365,389,429,388
14/04/2022 15:10,361 ppm,361,361 ppm,361,364 ppm,364,367 ppm,367,364 ppm,364,363,364,386,425,388
14/04/2022 15:12,365 ppm,365,356 ppm,356,464 ppm,464,363 ppm,363,388 ppm,388,387,369,383,423,388
14/04/2022 15:14,358 ppm,358,363 ppm,363,437 ppm,437,356 ppm,356,389 ppm,389,381,371,382,419,388
14/04/2022 15:16,359 ppm,359,381 ppm,381,383 ppm,383,364 ppm,364,363 ppm,363,370,373,379,415,388
14/04/2022 15:18,366 ppm,366,368 ppm,368,379 ppm,379,364 ppm,364,489 ppm,489,393,379,379,411,388
14/04/2022 15:20,362 ppm,362,365 ppm,365,360 ppm,360,365 ppm,365,417 ppm,417,374,381,378,407,388
14/04/2022 15:22,364 ppm,364,359 ppm,359,360 ppm,360,361 ppm,361,363 ppm,363,361,376,376,403,388
14/04/2022 15:24,356 ppm,356,487 ppm,487,393 ppm,393,360 ppm,360,366 ppm,366,392,378,374,400,388
14/04/2022 15:26,360 ppm,360,399 ppm,399,390 ppm,390,361 ppm,361,358 ppm,358,374,379,372,397,388
14/04/2022 15:28,363 ppm,363,362 ppm,362,380 ppm,380,368 ppm,368,357 ppm,357,366,373,371,395,388
14/04/2022 15:30,367 ppm,367,415 ppm,415,365 ppm,365,364 ppm,364,365 ppm,365,375,374,371,393,388
14/04/2022 15:32,365 ppm,365,408 ppm,408,364 ppm,364,360 ppm,360,364 ppm,364,372,376,372,391,388
14/04/2022 15:34,363 ppm,363,364 ppm,364,366 ppm,366,360 ppm,360,365 ppm,365,364,370,372,389,387
14/04/2022 15:36,368 ppm,368,364 ppm,364,384 ppm,384,358 ppm,358,364 ppm,364,368,369,372,387,387
14/04/2022 15:38,365 ppm,365,367 ppm,367,391 ppm,391,357 ppm,357,412 ppm,412,378,371,372,386,387
14/04/2022 15:40,362 ppm,362,364 ppm,364,372 ppm,372,358 ppm,358,364 ppm,364,364,369,372,386,387
14/04/2022 15:42,358 ppm,358,393 ppm,393,396 ppm,396,366 ppm,366,368 ppm,368,376,370,373,387,387
14/04/2022 15:44,361 ppm,361,360 ppm,360,391 ppm,391,366 ppm,366,564 ppm,564,408,379,375,386,388
14/04/2022 15:46,360 ppm,360,361 ppm,361,366 ppm,366,366 ppm,366,534 ppm,534,397,385,376,386,388
14/04/2022 15:48,358 ppm,358,362 ppm,362,372 ppm,372,364 ppm,364,502 ppm,502,392,388,378,385,388
14/04/2022 15:50,365 ppm,365,361 ppm,361,409 ppm,409,360 ppm,360,675 ppm,675,434,402,381,385,388
14/04/2022 15:52,364 ppm,364,364 ppm,364,363 ppm,363,367 ppm,367,753 ppm,753,442,415,384,386,388
14/04/2022 15:54,360 ppm,360,356 ppm,356,388 ppm,388,363 ppm,363,869 ppm,869,467,426,388,387,388
14/04/2022 15:56,360 ppm,360,407 ppm,407,371 ppm,371,365 ppm,365,686 ppm,686,438,435,392,388,388
14/04/2022 15:58,366 ppm,366,394 ppm,394,373 ppm,373,365 ppm,365,691 ppm,691,438,444,394,389,388
14/04/2022 16:00,362 ppm,362,361 ppm,361,379 ppm,379,360 ppm,360,703 ppm,703,433,444,397,390,388
14/04/2022 16:02,364 ppm,364,368 ppm,368,360 ppm,360,362 ppm,362,591 ppm,591,409,437,399,390,388
14/04/2022 16:04,356 ppm,356,365 ppm,365,398 ppm,398,362 ppm,362,662 ppm,662,429,429,401,391,389
14/04/2022 16:06,361 ppm,361,409 ppm,409,375 ppm,375,361 ppm,361,727 ppm,727,447,431,405,393,389
14/04/2022 16:08,364 ppm,364,372 ppm,372,367 ppm,367,366 ppm,366,816 ppm,816,457,435,409,395,389
14/04/2022 16:10,359 ppm,359,358 ppm,358,368 ppm,368,362 ppm,362,816 ppm,816,453,439,413,395,389
14/04/2022 16:12,366 ppm,366,370 ppm,370,382 ppm,382,362 ppm,362,697 ppm,697,435,444,416,395,389
14/04/2022 16:14,365 ppm,365,366 ppm,366,383 ppm,383,362 ppm,362,604 ppm,604,416,442,419,395,389
14/04/2022 16:16,366 ppm,366,361 ppm,361,418 ppm,418,360 ppm,360,495 ppm,495,400,432,421,395,389
14/04/2022 16:18,357 ppm,357,365 ppm,365,416 ppm,416,363 ppm,363,466 ppm,466,393,419,421,395,389
14/04/2022 16:20,367 ppm,367,361 ppm,361,391 ppm,391,361 ppm,361,359 ppm,359,368,403,422,394,389
14/04/2022 16:22,362 ppm,362,364 ppm,364,375 ppm,375,362 ppm,362,362 ppm,362,365,388,421,393,389
14/04/2022 16:24,361 ppm,361,365 ppm,365,358 ppm,358,360 ppm,360,394 ppm,394,368,379,419,392,389
14/04/2022 16:26,366 ppm,366,368 ppm,368,373 ppm,373,364 ppm,364,500 ppm,500,394,378,419,392,389
14/04/2022 16:28,356 ppm,356,364 ppm,364,419 ppm,419,359 ppm,359,549 ppm,549,409,381,420,392,389
14/04/2022 16:30,380 ppm,380,358 ppm,358,421 ppm,421,366 ppm,366,366 ppm,366,378,383,417,392,389
14/04/2022 16:32,431 ppm,431,361 ppm,361,383 ppm,383,359 ppm,359,363 ppm,363,379,386,414,393,389
14/04/2022 16:34,471 ppm,471,366 ppm,366,362 ppm,362,364 ppm,364,359 ppm,359,384,389,410,393,389
14/04/2022 16:36,425 ppm,425,366 ppm,366,407 ppm,407,367 ppm,367,374 ppm,374,388,388,407,393,389
14/04/2022 16:38,366 ppm,366,360 ppm,360,363 ppm,363,365 ppm,365,375 ppm,375,366,379,404,393,389
14/04/2022 16:40,361 ppm,361,365 ppm,365,374 ppm,374,363 ppm,363,357 ppm,357,364,376,400,393,389
14/04/2022 16:42,362 ppm,362,404 ppm,404,446 ppm,446,359 ppm,359,364 ppm,364,387,378,399,394,389
14/04/2022 16:44,361 ppm,361,368 ppm,368,446 ppm,446,366 ppm,366,383 ppm,383,385,378,397,394,389
14/04/2022 16:46,366 ppm,366,374 ppm,374,403 ppm,403,360 ppm,360,360 ppm,360,373,375,393,394,389
14/04/2022 16:48,361 ppm,361,361 ppm,361,366 ppm,366,361 ppm,361,481 ppm,481,386,379,390,395,389
14/04/2022 16:50,360 ppm,360,366 ppm,366,377 ppm,377,358 ppm,358,651 ppm,651,422,391,388,396,389
14/04/2022 16:52,357 ppm,357,357 ppm,357,364 ppm,364,359 ppm,359,506 ppm,506,389,391,386,396,390
14/04/2022 16:54,365 ppm,365,362 ppm,362,425 ppm,425,359 ppm,359,362 ppm,362,375,389,384,396,390
14/04/2022 16:56,366 ppm,366,394 ppm,394,426 ppm,426,363 ppm,363,363 ppm,363,382,391,383,396,390
14/04/2022 16:58,363 ppm,363,360 ppm,360,404 ppm,404,360 ppm,360,363 ppm,363,370,388,382,396,390
14/04/2022 17:00,363 ppm,363,360 ppm,360,362 ppm,362,359 ppm,359,368 ppm,368,362,376,381,395,389
14/04/2022 17:02,359 ppm,359,366 ppm,366,418 ppm,418,358 ppm,358,578 ppm,578,416,381,384,397,390
14/04/2022 17:04,362 ppm,362,363 ppm,363,357 ppm,357,359 ppm,359,473 ppm,473,383,383,385,396,390
14/04/2022 17:06,393 ppm,393,360 ppm,360,372 ppm,372,364 ppm,364,515 ppm,515,401,386,385,397,390
14/04/2022 17:08,607 ppm,607,387 ppm,387,433 ppm,433,364 ppm,364,643 ppm,643,487,410,389,399,390
14/04/2022 17:10,629 ppm,629,397 ppm,397,366 ppm,366,363 ppm,363,589 ppm,589,469,431,393,401,390
14/04/2022 17:12,564 ppm,564,372 ppm,372,410 ppm,410,360 ppm,360,602 ppm,602,462,440,397,403,390
14/04/2022 17:14,506 ppm,506,359 ppm,359,414 ppm,414,362 ppm,362,415 ppm,415,411,446,399,404,390
14/04/2022 17:16,488 ppm,488,364 ppm,364,375 ppm,375,364 ppm,364,364 ppm,364,391,444,399,404,390
14/04/2022 17:18,404 ppm,404,361 ppm,361,469 ppm,469,360 ppm,360,364 ppm,364,392,425,400,405,390
14/04/2022 17:20,415 ppm,415,393 ppm,393,506 ppm,506,360 ppm,360,429 ppm,429,421,415,403,406,390
14/04/2022 17:22,387 ppm,387,368 ppm,368,525 ppm,525,362 ppm,362,494 ppm,494,427,408,405,407,391
14/04/2022 17:24,368 ppm,368,388 ppm,388,503 ppm,503,358 ppm,358,375 ppm,375,398,406,406,407,391
14/04/2022 17:26,368 ppm,368,359 ppm,359,437 ppm,437,360 ppm,360,395 ppm,395,384,404,406,406,391
14/04/2022 17:28,365 ppm,365,374 ppm,374,387 ppm,387,366 ppm,366,365 ppm,365,371,400,406,406,391
14/04/2022 17:30,357 ppm,357,370 ppm,370,394 ppm,394,357 ppm,357,396 ppm,396,375,391,403,405,391
14/04/2022 17:32,361 ppm,361,398 ppm,398,418 ppm,418,357 ppm,357,554 ppm,554,418,389,405,404,391
14/04/2022 17:34,368 ppm,368,398 ppm,398,455 ppm,455,360 ppm,360,478 ppm,478,412,392,407,403,391
14/04/2022 17:36,401 ppm,401,365 ppm,365,429 ppm,429,360 ppm,360,374 ppm,374,386,392,407,402,391
14/04/2022 17:38,424 ppm,424,370 ppm,370,403 ppm,403,363 ppm,363,536 ppm,536,419,402,409,402,391
14/04/2022 17:40,371 ppm,371,384 ppm,384,363 ppm,363,361 ppm,361,711 ppm,711,438,414,413,402,391
14/04/2022 17:42,357 ppm,357,357 ppm,357,374 ppm,374,362 ppm,362,493 ppm,493,389,409,412,401,391
14/04/2022 17:44,361 ppm,361,365 ppm,365,367 ppm,367,361 ppm,361,356 ppm,356,362,399,411,400,391
14/04/2022 17:46,363 ppm,363,362 ppm,362,417 ppm,417,363 ppm,363,399 ppm,399,381,398,410,399,391
14/04/2022 17:48,359 ppm,359,367 ppm,367,390 ppm,390,361 ppm,361,421 ppm,421,380,390,404,397,391
14/04/2022 17:50,367 ppm,367,362 ppm,362,399 ppm,399,367 ppm,367,358 ppm,358,371,376,399,396,391
14/04/2022 17:52,360 ppm,360,359 ppm,359,362 ppm,362,363 ppm,363,362 ppm,362,361,371,394,394,391
14/04/2022 17:54,364 ppm,364,360 ppm,360,358 ppm,358,360 ppm,360,367 ppm,367,362,371,392,393,391
14/04/2022 17:56,363 ppm,363,391 ppm,391,360 ppm,360,366 ppm,366,402 ppm,402,376,370,391,393,391
14/04/2022 17:58,381 ppm,381,413 ppm,413,415 ppm,415,358 ppm,358,451 ppm,451,404,375,392,393,391
14/04/2022 18:00,380 ppm,380,400 ppm,400,396 ppm,396,360 ppm,360,536 ppm,536,414,383,391,394,391
14/04/2022 18:02,382 ppm,382,401 ppm,401,424 ppm,424,364 ppm,364,486 ppm,486,411,394,391,395,391
14/04/2022 18:04,366 ppm,366,380 ppm,380,412 ppm,412,371 ppm,371,365 ppm,365,379,397,390,395,391
14/04/2022 18:06,364 ppm,364,368 ppm,368,358 ppm,358,363 ppm,363,362 ppm,362,363,394,389,394,391
14/04/2022 18:08,417 ppm,417,362 ppm,362,380 ppm,380,359 ppm,359,484 ppm,484,400,394,390,394,391
14/04/2022 18:10,397 ppm,397,366 ppm,366,369 ppm,369,361 ppm,361,516 ppm,516,402,391,391,395,391
14/04/2022 18:12,416 ppm,416,365 ppm,365,370 ppm,370,359 ppm,359,450 ppm,450,392,387,390,395,391
14/04/2022 18:14,402 ppm,402,364 ppm,364,377 ppm,377,362 ppm,362,410 ppm,410,383,388,389,395,391
14/04/2022 18:16,360 ppm,360,358 ppm,358,365 ppm,365,365 ppm,365,359 ppm,359,361,388,387,394,391
14/04/2022 18:18,361 ppm,361,362 ppm,362,364 ppm,364,363 ppm,363,368 ppm,368,364,380,385,394,391
14/04/2022 18:20,358 ppm,358,373 ppm,373,401 ppm,401,358 ppm,358,373 ppm,373,373,375,381,394,391
14/04/2022 18:22,362 ppm,362,365 ppm,365,362 ppm,362,361 ppm,361,383 ppm,383,367,369,380,394,391
14/04/2022 18:24,380 ppm,380,357 ppm,357,367 ppm,367,360 ppm,360,397 ppm,397,372,367,381,394,391
14/04/2022 18:26,371 ppm,371,365 ppm,365,394 ppm,394,359 ppm,359,363 ppm,363,370,369,380,394,391
14/04/2022 18:28,364 ppm,364,368 ppm,368,391 ppm,391,358 ppm,358,359 ppm,359,368,370,380,393,391
14/04/2022 18:30,395 ppm,395,358 ppm,358,364 ppm,364,360 ppm,360,363 ppm,363,368,369,380,392,391
14/04/2022 18:32,414 ppm,414,358 ppm,358,358 ppm,358,366 ppm,366,371 ppm,371,373,370,380,392,391
14/04/2022 18:34,368 ppm,368,361 ppm,361,365 ppm,365,358 ppm,358,257 ppm,257,342,364,379,391,391
14/04/2022 18:36,366 ppm,366,359 ppm,359,365 ppm,365,366 ppm,366,436 ppm,436,378,366,379,391,391
14/04/2022 18:38,361 ppm,361,368 ppm,368,370 ppm,370,360 ppm,360,547 ppm,547,401,373,379,392,391
14/04/2022 18:40,357 ppm,357,368 ppm,368,366 ppm,366,360 ppm,360,524 ppm,524,395,378,378,392,391
14/04/2022 18:42,356 ppm,356,360 ppm,360,364 ppm,364,359 ppm,359,364 ppm,364,361,375,376,391,391
14/04/2022 18:44,366 ppm,366,364 ppm,364,386 ppm,386,360 ppm,360,400 ppm,400,375,382,375,391,391
14/04/2022 18:46,363 ppm,363,360 ppm,360,360 ppm,360,366 ppm,366,591 ppm,591,408,388,378,391,391
14/04/2022 18:48,365 ppm,365,365 ppm,365,363 ppm,363,360 ppm,360,528 ppm,528,396,387,377,389,391
14/04/2022 18:50,361 ppm,361,365 ppm,365,376 ppm,376,360 ppm,360,402 ppm,402,373,383,376,388,391
14/04/2022 18:52,367 ppm,367,366 ppm,366,360 ppm,360,361 ppm,361,398 ppm,398,370,385,375,386,391
14/04/2022 18:54,364 ppm,364,359 ppm,359,365 ppm,365,360 ppm,360,385 ppm,385,367,383,374,385,391
14/04/2022 18:56,361 ppm,361,366 ppm,366,367 ppm,367,360 ppm,360,368 ppm,368,364,374,374,384,391
14/04/2022 18:58,365 ppm,365,360 ppm,360,358 ppm,358,367 ppm,367,367 ppm,367,363,368,374,384,391
14/04/2022 19:00,370 ppm,370,360 ppm,360,372 ppm,372,365 ppm,365,412 ppm,412,376,368,374,383,391
14/04/2022 19:02,365 ppm,365,364 ppm,364,377 ppm,377,366 ppm,366,502 ppm,502,395,373,376,382,391
14/04/2022 19:04,358 ppm,358,359 ppm,359,391 ppm,391,362 ppm,362,541 ppm,541,402,380,377,382,391
14/04/2022 19:06,365 ppm,365,363 ppm,363,366 ppm,366,357 ppm,357,508 ppm,508,392,386,378,382,391
14/04/2022 19:08,365 ppm,365,359 ppm,359,363 ppm,363,357 ppm,357,481 ppm,481,385,390,379,383,391
14/04/2022 19:10,360 ppm,360,366 ppm,366,365 ppm,365,362 ppm,362,360 ppm,360,363,387,379,382,391
14/04/2022 19:12,363 ppm,363,357 ppm,357,390 ppm,390,362 ppm,362,362 ppm,362,367,382,379,381,391
14/04/2022 19:14,359 ppm,359,358 ppm,358,404 ppm,404,360 ppm,360,362 ppm,362,369,375,380,381,391
14/04/2022 19:16,361 ppm,361,359 ppm,359,386 ppm,386,364 ppm,364,360 ppm,360,366,370,379,380,391
14/04/2022 19:18,359 ppm,359,361 ppm,361,397 ppm,397,368 ppm,368,412 ppm,412,379,369,378,379,391
14/04/2022 19:20,365 ppm,365,361 ppm,361,357 ppm,357,363 ppm,363,373 ppm,373,364,369,377,378,391
14/04/2022 19:22,372 ppm,372,360 ppm,360,366 ppm,366,368 ppm,368,362 ppm,362,366,369,377,377,391
14/04/2022 19:24,358 ppm,358,361 ppm,361,377 ppm,377,367 ppm,367,368 ppm,368,366,368,377,378,391
14/04/2022 19:26,365 ppm,365,374 ppm,374,386 ppm,386,362 ppm,362,508 ppm,508,399,375,376,378,391
14/04/2022 19:28,361 ppm,361,363 ppm,363,395 ppm,395,367 ppm,367,494 ppm,494,396,378,376,378,391
14/04/2022 19:30,364 ppm,364,362 ppm,362,422 ppm,422,359 ppm,359,452 ppm,452,392,384,377,379,391
14/04/2022 19:32,402 ppm,402,361 ppm,361,449 ppm,449,365 ppm,365,509 ppm,509,417,394,379,380,391
14/04/2022 19:34,415 ppm,415,361 ppm,361,374 ppm,374,357 ppm,357,623 ppm,623,426,406,382,381,391
14/04/2022 19:36,398 ppm,398,367 ppm,367,358 ppm,358,361 ppm,361,576 ppm,576,412,409,385,382,391
14/04/2022 19:38,367 ppm,367,360 ppm,360,369 ppm,369,364 ppm,364,518 ppm,518,396,409,386,382,391
14/04/2022 19:40,367 ppm,367,362 ppm,362,418 ppm,418,362 ppm,362,501 ppm,501,402,411,388,381,391
14/04/2022 19:42,375 ppm,375,373 ppm,373,459 ppm,459,363 ppm,363,511 ppm,511,416,410,389,381,392
14/04/2022 19:44,364 ppm,364,362 ppm,362,508 ppm,508,359 ppm,359,521 ppm,521,423,410,390,382,392
14/04/2022 19:46,362 ppm,362,366 ppm,366,381 ppm,381,362 ppm,362,450 ppm,450,384,404,389,383,392
14/04/2022 19:48,358 ppm,358,358 ppm,358,357 ppm,357,365 ppm,365,360 ppm,360,360,397,388,382,392
14/04/2022 19:50,362 ppm,362,367 ppm,367,366 ppm,366,360 ppm,360,365 ppm,365,364,389,388,381,392
14/04/2022 19:52,368 ppm,368,364 ppm,364,365 ppm,365,360 ppm,360,362 ppm,362,364,379,388,381,392
14/04/2022 19:54,360 ppm,360,361 ppm,361,373 ppm,373,357 ppm,357,361 ppm,361,362,367,388,380,392
14/04/2022 19:56,364 ppm,364,364 ppm,364,372 ppm,372,362 ppm,362,364 ppm,364,365,363,388,380,392
14/04/2022 19:58,359 ppm,359,370 ppm,370,367 ppm,367,367 ppm,367,363 ppm,363,365,364,387,380,391
14/04/2022 20:00,361 ppm,361,372 ppm,372,366 ppm,366,364 ppm,364,363 ppm,363,365,364,387,380,391
14/04/2022 20:02,371 ppm,371,374 ppm,374,390 ppm,390,366 ppm,366,368 ppm,368,374,366,387,380,391
14/04/2022 20:04,365 ppm,365,358 ppm,358,405 ppm,405,363 ppm,363,363 ppm,363,371,368,388,380,391
14/04/2022 20:06,360 ppm,360,359 ppm,359,391 ppm,391,365 ppm,365,391 ppm,391,373,370,386,380,391
14/04/2022 20:08,362 ppm,362,367 ppm,367,390 ppm,390,363 ppm,363,358 ppm,358,368,370,385,380,391
14/04/2022 20:10,364 ppm,364,363 ppm,363,365 ppm,365,363 ppm,363,363 ppm,363,364,370,384,380,391
14/04/2022 20:12,362 ppm,362,364 ppm,364,367 ppm,367,361 ppm,361,365 ppm,365,364,368,381,380,391
14/04/2022 20:14,360 ppm,360,359 ppm,359,370 ppm,370,363 ppm,363,365 ppm,365,363,366,378,381,391
14/04/2022 20:16,366 ppm,366,365 ppm,365,374 ppm,374,361 ppm,361,370 ppm,370,367,365,376,380,391
14/04/2022 20:18,359 ppm,359,362 ppm,362,438 ppm,438,359 ppm,359,416 ppm,416,387,369,375,380,391
14/04/2022 20:20,367 ppm,367,357 ppm,357,418 ppm,418,357 ppm,357,414 ppm,414,383,373,374,380,391
